"group_id","marker_label","n_PLA","n_platelet_free","pla_median","platelet_free_median","median_difference","platelet_free_q95","pla_q25","platelet_free_above_pla_q25"
"GSM8571067_Res-S146","CD42b",224,2143,0.433096240695944,0,0.433096240695944,0.433096240695944,0,1
"GSM8571069_Res-S164","CD42b",942,2540,0.433096240695944,0,0.433096240695944,0.734312750370208,0.433096240695944,0.346062992125984
"GSM8571070_Res-S166","CD42b",305,1318,0.433096240695944,0,0.433096240695944,0.734312750370208,0,1
"GSM8571075_Res-S40","CD42b",490,2241,0.433096240695944,0,0.433096240695944,0.734312750370208,0,1
"GSM8571076_Res-S41","CD42b",430,1945,0.433096240695944,0,0.433096240695944,0.734312750370208,0,1
"GSM8571079_Uri-S157","CD42b",738,4668,0.433096240695944,0,0.433096240695944,0.734312750370208,0,1
"GSM8571081_Uri-S88","CD42b",1435,1722,0.433096240695944,0,0.433096240695944,0.71925192488644,0,1
"GSM8571073_Res-S19","CD42b",568,1590,0.965489900864423,0.433096240695944,0.532393660168479,0.965489900864423,0.433096240695944,0.623270440251572
"GSM8571045_Abd-S45","CD42b",187,1081,0.734312750370208,0,0.734312750370208,0.734312750370208,0.433096240695944,0.417206290471785
"GSM8571047_Abd-S51","CD42b",1066,1471,0.734312750370208,0,0.734312750370208,0.734312750370208,0.433096240695944,0.301155676410605
"GSM8571048_Abd-S55","CD42b",49,575,0.734312750370208,0,0.734312750370208,0.433096240695944,0.433096240695944,0.224347826086957
"GSM8571051_Abd-S75","CD42b",1198,1304,0.734312750370208,0,0.734312750370208,0.734312750370208,0.433096240695944,0.43558282208589
"GSM8571056_HC01","CD42b",1715,4377,0.734312750370208,0,0.734312750370208,0.433096240695944,0,1
"GSM8571068_Res-S149","CD42b",1588,2041,0.734312750370208,0,0.734312750370208,0.433096240695944,0.433096240695944,0.266536011758942
"GSM8571071_Res-S170","CD42b",581,1622,0.734312750370208,0,0.734312750370208,0.734312750370208,0.433096240695944,0.308877928483354
