"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Mode","Filter_Mode","GT_Source"
"Late-NK-cells","CD8 TCM_1",0,0,0,6,-0.731706846932317,6,1,0.499999916666681,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD8 TCM_2",0,0,0,9,-0.826888899345245,9,1,0.499999944444451,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD8 TEM_1",0,0,3,27,-0.566203427927917,30,0.9,0.499999981481482,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD8 TEM_2",0,0,3,58,-0.762439447337219,61,0.950819672131147,0.499999991379311,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD8 TEM_3",0,0,2,7,-0.468339628483958,9,0.777777777777778,0.499999928571439,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD8 TEM_4",0,0,1,33,-0.785978749906167,34,0.970588235294118,0.499999984848485,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD8 TEM_5",0,0,1,33,-0.894679763583603,34,0.970588235294118,0.499999984848485,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD8 TEM_6",0,0,2,71,-0.588006840497863,73,0.972602739726027,0.499999992957747,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","Doublet",11,0,0,0,0.836821941771763,11,1,0.499999954545459,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","HSPC",0,0,9,48,-0.389567048242879,57,0.842105263157895,0.499999989583334,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","ILC",0,0,5,85,-0.525378206802604,90,0.944444444444444,0.499999994117647,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","MAIT",0,0,0,9,-0.665615452461955,9,1,0.499999944444451,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","NK Proliferating",2,6,17,352,-0.817211351782844,377,0.938992042440318,0.544251686535889,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","NK_1",0,26,114,2192,-0.879898887246714,2332,0.939965694682676,0.494138863618513,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","NK_2",3,93,375,7411,-0.855729477340344,7882,0.940624207054047,0.497771558796002,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","NK_3",1,42,56,1546,-0.783003455625467,1645,0.940425531914894,0.495547748003932,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","NK_4",2,28,46,1080,-0.748945328201298,1156,0.93598615916955,0.508197953398074,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","NK_CD56bright",3,28,29,583,-0.509380310838759,643,0.911353032659409,0.523961740798517,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","Plasma",0,0,2,13,-0.825531130516246,15,0.866666666666667,0.499999961538465,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","Plasmablast",0,0,0,2,-0.658258311408898,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","Platelet",10,0,11,5,0.661624844712103,26,0.576923076923077,0.73809512675739,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","Treg Memory",0,0,0,4,-0.712307955178641,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","Treg Naive",0,0,0,11,-0.472986537845236,11,1,0.499999954545459,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","cDC1",7,1,4,2,2.05348558074209,14,0.642857142857143,0.65151501147846,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","cDC2_1",4,0,0,0,1.13450340227343,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","cDC2_2",94,74,1,2,1.65791536364789,171,0.56140350877193,0.507894731461219,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","dnT_1",0,0,0,5,-0.601554567484734,5,1,0.49999990000002,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","dnT_2",0,0,2,4,-0.733734284550278,6,0.666666666666667,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","gdT_1",0,0,0,1,-0.00952435178894641,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","gdT_2",0,1,0,6,-0.56803075481995,7,0.857142857142857,0.428571367346948,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","gdT_3",0,0,4,80,-0.676446006663532,84,0.952380952380952,0.49999999375,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","gdT_4",0,0,0,12,-0.74610626183261,12,1,0.499999958333337,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","pDC",375,163,152,48,2.86025140969393,738,0.573170731707317,0.469531550896029,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","ASDC_mDC",0,4,0,0,2.04615915844082,4,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","CD14 Mono",0,262,0,8,1.29727080445197,270,0.0296296296296296,0.0148148147599451,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","CD16 Mono",0,59,0,4,0.854607301166949,63,0.0634920634920635,0.0317460312421265,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","CD4 TEM_1",0,0,0,1,-0.489474129713616,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","Doublet",0,3,0,0,0.803385976758194,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","Eryth",0,1,0,0,1.37779591642879,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","HSPC",0,0,0,42,-0.505719961015981,42,1,0.499999988095238,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","ILC",0,0,0,1,-1.05153513116572,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","NK Proliferating",0,0,0,2,-0.667934718221896,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","NK_2",0,0,0,3,-0.784097678105545,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","NK_4",0,0,0,2,-0.819024898887698,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","NK_CD56bright",0,1,0,5,-0.608908636662612,6,0.833333333333333,0.416666597222234,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","Platelet",0,16,0,28,1.63003596519565,44,0.636363636363636,0.318181810950413,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","cDC1",0,11,0,7,2.20883030853043,18,0.388888888888889,0.194444433641976,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","cDC2_1",0,366,0,1,1.88859418473822,367,0.00272479564032698,0.00136239781645123,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","cDC2_2",0,1159,0,9,1.81878442817392,1168,0.00770547945205479,0.00385273972272882,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","dnT_2",0,0,0,1,-0.368380810168106,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","pDC",0,5,0,1,2.97500205623321,6,0.166666666666667,0.0833333194444468,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"NK-cells","NK_1",0,0,0,1,-0.98241793964431,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","B intermediate kappa",0,12,16,274,1.39360132452968,302,0.907284768211921,0.479020977346081,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","B intermediate lambda",1,27,31,364,1.4027820262602,423,0.862884160756501,0.481098144101302,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","B memory kappa",0,1,26,311,1.24385416085466,338,0.920118343195266,0.498397434300008,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","B memory lambda",0,4,13,195,1.17236527814967,212,0.919811320754717,0.48994974628166,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","B naive kappa",10,73,184,2892,1.39406932834428,3159,0.918645140867363,0.513462908901046,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","B naive lambda",5,51,135,1807,1.39550569195243,1998,0.906906906906907,0.504132707591661,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","CD14 Mono",2,0,0,0,0.60022751181293,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","Doublet",1,0,0,0,1.9359863551557,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","Eryth",0,0,0,1,1.1773560610167,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","NK Proliferating",0,0,0,1,-1.09715247756985,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","NK_1",0,0,4,14,-0.866685042285683,18,0.777777777777778,0.499999964285717,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","NK_2",0,0,0,2,-0.997209018629892,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","NK_3",0,0,1,1,-0.8632599014614,2,0.5,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","NK_4",0,0,0,2,-0.362022028548136,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","Plasma",0,0,1,2,-0.826673868082734,3,0.666666666666667,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","Plasmablast",0,0,0,2,-0.820683711484211,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","Platelet",0,0,4,1,1.32089864436837,5,0.2,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","cDC2_2",1,0,0,0,1.39604285499044,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Naive-B-cells","gdT_4",0,0,0,1,-1.43223262206564,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Neutrophils","CD14 Mono",38,121,12,42,0.234955809882699,213,0.375586854460094,0.508834347437826,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Neutrophils","Doublet",0,2,0,0,0.655383030647015,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Neutrophils","HSPC",0,0,0,1,-0.803542647986902,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
