"contrast","group","sender","receiver","ligand","receptor","lr_interaction","id","scaled_lfc_ligand","scaled_p_val_ligand_adapted","scaled_lfc_receptor","scaled_p_val_receptor_adapted","max_scaled_activity","scaled_pb_ligand","scaled_pb_receptor","fraction_expressing_ligand_receptor","prioritization_score","top_group"
"platelet.free-PLA","platelet.free","CD8.T.cells","Monocytes","CALR","TAP2","CALR_TAP2","CALR_TAP2_CD8.T.cells_Monocytes",0.379171151776103,0.271797631862217,0.548708920187793,0.545774647887324,0.404921536078205,0.788582915849012,0.58780105747567,0.675,0.554838614209934,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","Monocytes","S100A9","CD68","S100A9_CD68","S100A9_CD68_CD8.T.cells_Monocytes",0.0645855758880517,0.107642626480086,0.778755868544601,0.889084507042254,0.479143941011625,0.001,1.001,0.925,0.55436303833152,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","CD4.T.cells","TGFB1","TGFBR1","TGFB1_TGFBR1","TGFB1_TGFBR1_CD8.T.cells_CD4.T.cells",0.422497308934338,0.28794402583423,0.246478873239437,0.23650234741784,0.693976655909052,0.866311262372825,0.592929762792127,0.575,0.554154826464488,"PLA"
"PLA-platelet.free","PLA","Monocytes","NK.cells","SERPING1","LRP1","SERPING1_LRP1","SERPING1_LRP1_Monocytes_NK.cells",0.149354144241119,0.139935414424112,0.854166666666667,0.72887323943662,0.609909468023511,0.880165298499645,0.673540262914986,0.225,0.554129960303733,"platelet.free"
"platelet.free-PLA","platelet.free","NK.cells","NK.cells","THBS1","CD47","THBS1_CD47","THBS1_CD47_NK.cells_NK.cells",0.0923035522066738,0.138858988159311,0.707159624413146,0.720657276995305,0.729213506004514,0.537506098590897,1.001,0.225,0.553701554247105,"platelet.free"
"PLA-platelet.free","PLA","Monocytes","B.cells","PF4V1","CXCR3","PF4V1_CXCR3","PF4V1_CXCR3_Monocytes_B.cells",0.969321851453176,0.981700753498385,0.137910798122066,0.30575117370892,0.719047771461028,0.776314611870092,0.378073959571185,0.25,0.553463105215596,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","CD4.T.cells","TGFB1","APP","TGFB1_APP","TGFB1_APP_Monocytes_CD4.T.cells",0.310010764262648,0.272874058127018,0.203931924882629,0.272300469483568,0.693976655909052,0.431936571588046,0.66381168498865,1,0.553213920143947,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","B.cells","S100A9","AGER","S100A9_AGER","S100A9_AGER_CD4.T.cells_B.cells",0.990581270182992,0.964477933261572,0.891138497652582,0.693661971830986,0.477994360807601,0.571263558816232,0.0992845334697803,0.4,0.55307871492628,"PLA"
"PLA-platelet.free","PLA","NK.cells","CD4.T.cells","APP","LRP1","APP_LRP1","APP_LRP1_NK.cells_CD4.T.cells",0.782831001076426,0.680839612486545,0.962441314553991,0.972417840375587,0.425107527194888,0.492041193854694,0.450000443646263,0.25,0.552735674823687,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","NK.cells","S100A9","TLR4","S100A9_TLR4","S100A9_TLR4_CD8.T.cells_NK.cells",0.935952637244349,0.892895586652314,0.801349765258216,0.66637323943662,0.429233546383061,0.154431085917222,0.581622427655951,0.5,0.55226211237533,"PLA"
"PLA-platelet.free","PLA","B.cells","Monocytes","CALR","ITGA2B","CALR_ITGA2B","CALR_ITGA2B_B.cells_Monocytes",0.222012917115178,0.314316469321851,0.974178403755869,1,0.185457354336645,0.584193356275965,0.785517380390592,0.5,0.551736997683275,"PLA"
"PLA-platelet.free","PLA","NK.cells","NK.cells","THBS1","CD47","THBS1_CD47","THBS1_CD47_NK.cells_NK.cells",0.908234660925727,0.861679224973089,0.293427230046948,0.279929577464789,0.456242016170469,0.600184355112087,0.781455612003554,0.3,0.551586221665231,"platelet.free"
"PLA-platelet.free","PLA","NK.cells","CD8.T.cells","TGFB1","TGFBR2","TGFB1_TGFBR2","TGFB1_TGFBR2_NK.cells_CD8.T.cells",0.547362755651238,0.568353067814855,0.260269953051643,0.122652582159624,0.251899994757558,1.001,0.307055970842297,1,0.551545857489756,"platelet.free"
"platelet.free-PLA","platelet.free","Monocytes","CD8.T.cells","TGFB1","TGFBR3","TGFB1_TGFBR3","TGFB1_TGFBR3_Monocytes_CD8.T.cells",0.310010764262648,0.272874058127018,0.262030516431925,0.170774647887324,0.425315965258923,0.431936571588046,0.96589115449234,0.975,0.550998114115628,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","CD4.T.cells","CCL5","CXCR3","CCL5_CXCR3","CCL5_CXCR3_CD8.T.cells_CD4.T.cells",0.223627556512379,0.0963401506996771,0.140258215962441,0.0933098591549296,0.317286519335159,0.956071629713688,0.825906905360165,0.925,0.550172157595621,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","CD4.T.cells","S100A8","CD69","S100A8_CD69","S100A8_CD69_CD4.T.cells_CD4.T.cells",0.00645855758880517,0.0317545748116254,0.870892018779343,0.947769953051643,0.400819129740618,0.0146642507687496,1.001,0.95,0.549153488770846,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","NK.cells","PSAP","LRP1","PSAP_LRP1","PSAP_LRP1_NK.cells_NK.cells",0.771259418729817,0.666846071044134,0.146420187793427,0.271713615023474,0.28538619034404,0.639166579869968,0.665326324070967,0.775,0.548833123430067,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","CD8.T.cells","CALR","TAP1","CALR_TAP1","CALR_TAP1_Monocytes_CD8.T.cells",0.673573735199139,0.742734122712594,0.417840375586854,0.286384976525822,0.238665483466422,0.001,0.990792917750591,1,0.54845416770487,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","Monocytes","S100A8","CD68","S100A8_CD68","S100A8_CD68_CD4.T.cells_Monocytes",0.00645855758880517,0.0317545748116254,0.778755868544601,0.889084507042254,0.472028315412889,0.0146642507687496,1.001,0.95,0.548453220029213,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","CALR","ITGA2B","CALR_ITGA2B","CALR_ITGA2B_Monocytes_CD4.T.cells",0.326964477933262,0.257804090419806,0.998826291079812,0.998826291079812,0.30412282898339,0.0177876445378974,1.001,0.675,0.548186841462939,"PLA"
"platelet.free-PLA","platelet.free","B.cells","Monocytes","TGFB1","ITGAV","TGFB1_ITGAV","TGFB1_ITGAV_B.cells_Monocytes",0.206942949407966,0.218514531754575,0.657276995305164,0.618544600938967,1.001,0.001,0.81107919665804,0.625,0.548119789226896,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","NK.cells","TGFB1","ENG","TGFB1_ENG","TGFB1_ENG_CD4.T.cells_NK.cells",0.185683530678149,0.157158234660926,0.453051643192488,0.466549295774648,0.567160358587185,0.451087042973812,0.912525418615682,0.725,0.547832362054964,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","Monocytes","TGFB1","ACVRL1","TGFB1_ACVRL1","TGFB1_ACVRL1_CD4.T.cells_Monocytes",0.185683530678149,0.157158234660926,0.651701877934272,0.584507042253521,1.001,0.451087042973812,0.794448168368058,0.25,0.547676759017551,"PLA"
"PLA-platelet.free","PLA","NK.cells","Monocytes","CALR","ITGAV","CALR_ITGAV","CALR_ITGAV_NK.cells_Monocytes",0.219321851453175,0.21259418729817,0.34330985915493,0.382042253521127,0.185457354336645,0.720883999100259,1.001,0.8,0.547662571525101,"platelet.free"
"platelet.free-PLA","platelet.free","NK.cells","NK.cells","FCN1","LRP1","FCN1_LRP1","FCN1_LRP1_NK.cells_NK.cells",0.357104413347686,0.456404736275565,0.146420187793427,0.271713615023474,0.487230229395366,0.741023023074465,0.665326324070967,0.775,0.547400175460146,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","NK.cells","CALR","TAP2","CALR_TAP2","CALR_TAP2_CD4.T.cells_NK.cells",0.63724434876211,0.768299246501615,0.712147887323944,0.629107981220657,0.373807460107362,0.530620807340004,0.504360844958753,0.5,0.547031474051713,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","CD4.T.cells","TGFB1","ITGB1","TGFB1_ITGB1","TGFB1_ITGB1_Monocytes_CD4.T.cells",0.310010764262648,0.272874058127018,0.187206572769953,0.120892018779343,0.693976655909052,0.431936571588046,0.709211445880826,1,0.546769396724568,"PLA"
"PLA-platelet.free","PLA","NK.cells","Monocytes","CALR","TAP2","CALR_TAP2","CALR_TAP2_NK.cells_Monocytes",0.219321851453175,0.21259418729817,0.4518779342723,0.45481220657277,0.185457354336645,0.720883999100259,1.001,0.7,0.546107407205852,"platelet.free"
"platelet.free-PLA","platelet.free","Monocytes","CD8.T.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_Monocytes_CD8.T.cells",0.11194833153929,0.0710441334768568,0.372359154929577,0.218896713615023,0.405713009214313,0.881460663796064,0.600568826832953,1,0.545811111103951,"PLA"
"platelet.free-PLA","platelet.free","B.cells","Monocytes","ANXA2","TLR2","ANXA2_TLR2","ANXA2_TLR2_B.cells_Monocytes",0.100645855758881,0.0696986006458558,0.560446009389671,0.610328638497653,0.441587395297692,0.161621078280327,1.001,1,0.545794670954008,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","B.cells","S100A8","CD69","S100A8_CD69","S100A8_CD69_CD8.T.cells_B.cells",0.0570505920344456,0.0974165769644779,0.949530516431925,0.934272300469484,0.431810468626593,0.001,0.868602702565795,0.95,0.545091360690426,"platelet.free"
"platelet.free-PLA","platelet.free","Monocytes","CD8.T.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_Monocytes_CD8.T.cells",0.111410118406889,0.081270182992465,0.372359154929577,0.218896713615023,0.400935561063576,0.876910994281721,0.600568826832953,1,0.545063911191705,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","NK.cells","THBS1","ITGA4","THBS1_ITGA4","THBS1_ITGA4_Monocytes_NK.cells",0.122174381054898,0.114639397201292,0.830399061032864,0.916079812206573,0.729213506004514,0.530148793770286,0.619290434563292,0.4,0.545049843347651,"platelet.free"
"platelet.free-PLA","platelet.free","B.cells","CD4.T.cells","TGFB1","TGFBR2","TGFB1_TGFBR2","TGFB1_TGFBR2_B.cells_CD4.T.cells",0.206942949407966,0.218514531754575,0.774647887323944,0.920774647887324,0.693976655909052,0.001,0.513671710121889,1,0.544848062369641,"platelet.free"
"platelet.free-PLA","platelet.free","CD8.T.cells","NK.cells","TGFB1","APP","TGFB1_APP","TGFB1_APP_CD8.T.cells_NK.cells",0.422497308934338,0.28794402583423,0.206866197183099,0.29518779342723,0.567160358587185,0.866311262372825,0.527815018926033,0.7,0.544589050429249,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","CD4.T.cells","LRPAP1","LRP1","LRPAP1_LRP1","LRPAP1_LRP1_CD8.T.cells_CD4.T.cells",0.551668460710441,0.588805166846071,0.962441314553991,0.972417840375587,0.512643675150661,0.265852173322647,0.450000443646263,0.5,0.544360447227103,"PLA"
"platelet.free-PLA","platelet.free","B.cells","CD8.T.cells","S100A8","CD69","S100A8_CD69","S100A8_CD69_B.cells_CD8.T.cells",0.00134553283100108,0.0102260495156082,0.734448356807512,0.842136150234742,0.400935561063576,0.148475621612214,0.972077842851039,0.95,0.54426117837021,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","Monocytes","LRPAP1","LRP1","LRPAP1_LRP1","LRPAP1_LRP1_CD8.T.cells_Monocytes",0.448869752421959,0.411733046286329,0.338028169014085,0.224178403755869,0.401616241452109,0.183430410163906,0.966616602353239,1,0.543844656618062,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","NK.cells","FCN1","LRP1","FCN1_LRP1","FCN1_LRP1_CD8.T.cells_NK.cells",0.923842841765339,0.878363832077503,0.854166666666667,0.72887323943662,0.52208122520425,0.124108095638518,0.673540262914986,0.25,0.543725478955136,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","SERPING1","LRP1","SERPING1_LRP1","SERPING1_LRP1_Monocytes_CD4.T.cells",0.149354144241119,0.139935414424112,0.962441314553991,0.972417840375587,0.668723375402339,0.880165298499645,0.450000443646263,0.15,0.543493912390942,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","NK.cells","LRPAP1","LRP1","LRPAP1_LRP1","LRPAP1_LRP1_CD4.T.cells_NK.cells",0.579924650161464,0.659849300322928,0.854166666666667,0.72887323943662,0.430409877958831,0.0445018899321983,0.673540262914986,0.7,0.543309826516642,"PLA"
"PLA-platelet.free","PLA","NK.cells","NK.cells","THBS1","ITGB1","THBS1_ITGB1","THBS1_ITGB1_NK.cells_NK.cells",0.908234660925727,0.861679224973089,0.459800469483568,0.453638497652582,0.456242016170469,0.600184355112087,0.559712250827463,0.3,0.54296917477125,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","CD4.T.cells","FCN1","LRP1","FCN1_LRP1","FCN1_LRP1_CD8.T.cells_CD4.T.cells",0.923842841765339,0.878363832077503,0.962441314553991,0.972417840375587,0.640141255788005,0.124108095638518,0.450000443646263,0.175,0.542963784909833,"PLA"
"PLA-platelet.free","PLA","NK.cells","NK.cells","HSP90B1","LRP1","HSP90B1_LRP1","HSP90B1_LRP1_NK.cells_NK.cells",0.126210979547901,0.172497308934338,0.854166666666667,0.72887323943662,0.483509167757063,0.459606432545103,0.673540262914986,0.7,0.542921660084986,"platelet.free"
"PLA-platelet.free","PLA","NK.cells","NK.cells","S100A9","CD68","S100A9_CD68","S100A9_CD68_NK.cells_NK.cells",0.845801937567277,0.63778256189451,0.105633802816901,0.224765258215962,0.429233546383061,0.713339457470615,0.556579751432754,0.65,0.542690755922292,"platelet.free"
"platelet.free-PLA","platelet.free","CD4.T.cells","Monocytes","CALR","ITGAV","CALR_ITGAV","CALR_ITGAV_CD4.T.cells_Monocytes",0.363293864370291,0.232238966630786,0.657276995305164,0.618544600938967,0.404921536078205,0.477194830219426,0.81107919665804,0.625,0.542312129429712,"PLA"
"PLA-platelet.free","PLA","NK.cells","CD4.T.cells","THBS1","ITGA6","THBS1_ITGA6","THBS1_ITGA6_NK.cells_CD4.T.cells",0.908234660925727,0.861679224973089,0.0985915492957746,0.0472417840375587,0.559575154348031,0.600184355112087,0.834246896517061,0.3,0.541980002598876,"platelet.free"
"platelet.free-PLA","platelet.free","NK.cells","CD8.T.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_NK.cells_CD8.T.cells",0.154736275565124,0.36275565123789,0.372359154929577,0.218896713615023,0.405713009214313,0.68920534669395,0.600568826832953,1,0.541643513402504,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","B.cells","CCL5","CXCR3","CCL5_CXCR3","CCL5_CXCR3_CD4.T.cells_B.cells",0.933261571582347,0.969321851453176,0.137910798122066,0.30575117370892,0.598839362473711,0.694078689805693,0.378073959571185,0.4,0.54068578488064,"PLA"
"PLA-platelet.free","PLA","Monocytes","Monocytes","HMGB1","TLR2","HMGB1_TLR2","HMGB1_TLR2_Monocytes_Monocytes",0.618406889128095,0.679224973089343,0.440140845070423,0.390258215962441,0.00164243021654389,0.183945158942439,0.992675124317234,1,0.540379695850228,"platelet.free"
"PLA-platelet.free","PLA","Monocytes","NK.cells","C1QB","LRP1","C1QB_LRP1","C1QB_LRP1_Monocytes_NK.cells",0.0715823466092573,0.101184068891281,0.854166666666667,0.72887323943662,0.579511282814917,0.985082912716915,0.673540262914986,0.125,0.540172936541455,"platelet.free"
"platelet.free-PLA","platelet.free","NK.cells","Monocytes","CALR","SCARF1","CALR_SCARF1","CALR_SCARF1_NK.cells_Monocytes",0.781216361679225,0.78794402583423,0.175469483568075,0.242370892018779,0.404921536078205,1.001,0.65720085335384,0.175,0.5386037951637,"platelet.free"
"PLA-platelet.free","PLA","CD4.T.cells","NK.cells","PF4V1","CXCR3","PF4V1_CXCR3","PF4V1_CXCR3_CD4.T.cells_NK.cells",0.988697524219591,0.996232508073197,0.161971830985915,0.281103286384977,0.558407894321921,0.930935064473823,0.403207377378351,0.125,0.538592151834322,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","NK.cells","VCAN","TLR2","VCAN_TLR2","VCAN_TLR2_Monocytes_NK.cells",0.153928955866523,0.0885360602798708,0.214788732394366,0.353286384976526,0.497954336407513,0.911330871732516,0.691669742062363,0.725,0.538537502826839,"PLA"
"PLA-platelet.free","PLA","NK.cells","NK.cells","CALR","TAP1","CALR_TAP1","CALR_TAP1_NK.cells_NK.cells",0.219321851453175,0.21259418729817,0.315140845070423,0.334213615023474,0.373807460107362,0.720883999100259,0.592987630124932,1,0.538052389792529,"platelet.free"
"platelet.free-PLA","platelet.free","CD4.T.cells","B.cells","S100A8","CD69","S100A8_CD69","S100A8_CD69_CD4.T.cells_B.cells",0.00645855758880517,0.0317545748116254,0.949530516431925,0.934272300469484,0.431810468626593,0.0146642507687496,0.868602702565795,0.95,0.537680899435343,"PLA"
"PLA-platelet.free","PLA","NK.cells","B.cells","S100A9","AGER","S100A9_AGER","S100A9_AGER_NK.cells_B.cells",0.845801937567277,0.63778256189451,0.891138497652582,0.693661971830986,0.477994360807601,0.713339457470615,0.0992845334697803,0.4,0.537468472703446,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","ZG16B","TLR2","ZG16B_TLR2","ZG16B_TLR2_Monocytes_B.cells",0.161194833153929,0.255113024757804,0.97593896713615,0.984741784037559,0.332771655522968,0.838803731472856,0.763851909111773,0.1,0.537320266775053,"PLA"
"platelet.free-PLA","platelet.free","B.cells","Monocytes","TGFB1","APP","TGFB1_APP","TGFB1_APP_B.cells_Monocytes",0.206942949407966,0.218514531754575,0.289906103286385,0.252934272300469,1.001,0.001,0.837015242664209,0.9,0.537194028506484,"PLA"
"platelet.free-PLA","platelet.free","B.cells","CD8.T.cells","TGFB1","TGFBR1","TGFB1_TGFBR1","TGFB1_TGFBR1_B.cells_CD8.T.cells",0.206942949407966,0.218514531754575,0.634096244131455,0.64612676056338,0.425315965258923,0.001,0.942277420372375,1,0.536905604759998,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","CD4.T.cells","HSP90B1","LRP1","HSP90B1_LRP1","HSP90B1_LRP1_CD4.T.cells_CD4.T.cells",0.51291711517761,0.530139935414424,0.962441314553991,0.972417840375587,0.508699788428833,0.273042258833208,0.450000443646263,0.5,0.536783432278185,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","CD8.T.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_NK.cells_CD8.T.cells",0.147739504843918,0.353067814854682,0.372359154929577,0.218896713615023,0.400935561063576,0.672328837521343,0.600568826832953,1,0.536644136589912,"PLA"
"platelet.free-PLA","platelet.free","Monocytes","NK.cells","CXCL8","CXCR2","CXCL8_CXCR2","CXCL8_CXCR2_Monocytes_NK.cells",0.18729817007535,0.192680301399354,0.222417840375587,0.300762910798122,0.445448856847561,0.845504917439784,1.001,0.475,0.536422230935258,"PLA"
"platelet.free-PLA","platelet.free","CD4.T.cells","CD4.T.cells","TGFB1","APP","TGFB1_APP","TGFB1_APP_CD4.T.cells_CD4.T.cells",0.185683530678149,0.157158234660926,0.203931924882629,0.272300469483568,0.693976655909052,0.451087042973812,0.66381168498865,1,0.536402077287358,"PLA"
"PLA-platelet.free","PLA","Monocytes","Monocytes","CALR","LRP1","CALR_LRP1","CALR_LRP1_Monocytes_Monocytes",0.326964477933262,0.257804090419806,0.662558685446009,0.776408450704225,0.185457354336645,0.0177876445378974,1.001,1,0.536018808521032,"platelet.free"
"platelet.free-PLA","platelet.free","CD8.T.cells","CD4.T.cells","CALR","TAP1","CALR_TAP1","CALR_TAP1_CD8.T.cells_CD4.T.cells",0.379171151776103,0.271797631862217,0.30193661971831,0.188967136150235,0.177599053394565,0.788582915849012,0.676942243319473,1,0.535676747052747,"PLA"
"platelet.free-PLA","platelet.free","B.cells","CD8.T.cells","TGFB1","TGFBR2","TGFB1_TGFBR2","TGFB1_TGFBR2_B.cells_CD8.T.cells",0.206942949407966,0.218514531754575,0.740316901408451,0.877934272300469,0.425315965258923,0.001,0.763901416211469,1,0.535345284817687,"platelet.free"
"PLA-platelet.free","PLA","Monocytes","CD8.T.cells","TGFB1","TGFBR2","TGFB1_TGFBR2","TGFB1_TGFBR2_Monocytes_CD8.T.cells",0.690527448869752,0.727664155005382,0.260269953051643,0.122652582159624,0.251899994757558,0.751517294133454,0.307055970842297,1,0.535171721546085,"platelet.free"
"PLA-platelet.free","PLA","CD8.T.cells","B.cells","TGFB1","TGFBR1","TGFB1_TGFBR1","TGFB1_TGFBR1_CD8.T.cells_B.cells",0.578040904198062,0.71259418729817,0.242077464788732,0.403755868544601,1.001,0.93781991558397,0.001,0.3,0.534675687999792,"platelet.free"
"platelet.free-PLA","platelet.free","CD4.T.cells","CD8.T.cells","TGFB1","TGFBR3","TGFB1_TGFBR3","TGFB1_TGFBR3_CD4.T.cells_CD8.T.cells",0.185683530678149,0.157158234660926,0.262030516431925,0.170774647887324,0.425315965258923,0.451087042973812,0.96589115449234,0.975,0.53418627125904,"PLA"
"PLA-platelet.free","PLA","NK.cells","CD4.T.cells","THBS1","ITGA4","THBS1_ITGA4","THBS1_ITGA4_NK.cells_CD4.T.cells",0.908234660925727,0.861679224973089,0.505868544600939,0.514084507042254,0.559575154348031,0.600184355112087,0.349653558625206,0.3,0.534057756142721,"PLA"
"PLA-platelet.free","PLA","Monocytes","NK.cells","MIF","CXCR2","MIF_CXCR2","MIF_CXCR2_Monocytes_NK.cells",0.342572658772874,0.217438105489774,0.778169014084507,0.699823943661972,0.386750153271082,0.001,0.995174732021969,0.8,0.533654457716269,"PLA"
"PLA-platelet.free","PLA","B.cells","Monocytes","CALR","ITGAV","CALR_ITGAV","CALR_ITGAV_B.cells_Monocytes",0.222012917115178,0.314316469321851,0.34330985915493,0.382042253521127,0.185457354336645,0.584193356275965,1.001,0.8,0.533581910028192,"platelet.free"
"PLA-platelet.free","PLA","Monocytes","NK.cells","HMGB1","TLR2","HMGB1_TLR2","HMGB1_TLR2_Monocytes_NK.cells",0.618406889128095,0.679224973089343,0.785798122065728,0.647300469483568,0.507403090282944,0.183945158942439,0.619127702010406,0.525,0.533473529686526,"PLA"
