"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"B cells","CD4 T cells","CD55","ADGRE5",1,4683.3,0.0269392524185852,4663,-0.0654152160882573,5034,-0.114284271293963,4686,0.855459495144257,3197,1,5836.5
"Monocytes","NK cells","HLA-B","CANX",1,4588.7,0.0269279995991822,4664,-0.18105096004037,5886,-0.38876477369925,5968,0.937867567325765,589,1,5836.5
"CD8 T cells","B cells","SPON2","ITGB2",1,4847.3,0.0269279212849996,4665,-0.264246522620971,6298,-0.238861638308686,5391,0.892796864256119,2046,1,5836.5
"DCs","CD8 T cells","VIM","CD44",1,4258.3,0.0269265829307773,4667,-0.0717689534178563,5096,-0.206252148336262,5237,0.943235584875812,455,1,5836.5
"NK cells","NK cells","GNAI2","S1PR4",1,4393.3,0.0269139410693114,4669,-0.0706747151504748,5093,-0.165726652649751,5013,0.91183803687037,1355,1,5836.5
"Monocytes","Monocytes","SELPLG","SELL",1,4628.7,0.0269094081675387,4670,-0.0405222938828532,4788,-0.301120824550854,5658,0.888717382252995,2191,1,5836.5
"Monocytes","CD8 T cells","ADAM10","CD44",1,4821.3,0.026892823743175,4672,-0.138838794105608,5614,-0.196555867382606,5185,0.86869290204093,2799,1,5836.5
"B cells","DCs","NAMPT","ITGA5_ITGB1",1,4142.4,0.026872205557728,4673,-0.0742109736183095,5121,-0.16627701886853,5021,0.821227365493906,4053,0,1844
"NK cells","NK cells","LYZ","ITGAL",1,4668.1,0.0268643182571716,4674,-0.179495623736188,5875,-0.17893245718675,5086,0.897980523664105,1869,1,5836.5
"Monocytes","CD8 T cells","TXLNA","STX4",1,4815.2,0.026828294520522,4676,-0.00234772287568176,4348,-0.00750920961031024,3960,0.591495535190402,6807,0.78,4285
"CD8 T cells","NK cells","GNAI2","S1PR1",1,5001.1,0.0268225129959655,4677,-0.168189008475942,5816,-0.318205103364829,5729,0.863982659239321,2947,1,5836.5
"DCs","NK cells","PKM","CD44",1,4474.5,0.0268223293600433,4678,-0.117682623981562,5472,-0.222505509282375,5318,0.920348665023748,1068,1,5836.5
"DCs","Monocytes","PTDSS1","JMJD6",1,4889.4,0.0268073834635414,4680,-0.0132507779041553,4466,-0.0717102341738876,4376,0.643372507314519,6553,0.905,4372
"NK cells","NK cells","S100A8","CD69",1,4881.9,0.0267788647897362,4681,-0.152952192457714,5709,-0.471885216317001,6181,0.894236109089999,2002,1,5836.5
"CD4 T cells","Monocytes","TNFSF10","TNFRSF10B",1,5532.9,0.0267743354349203,4683,-0.129499383310235,5549,-0.209434504674699,5255,0.675231811504192,6341,1,5836.5
"NK cells","CD8 T cells","CLEC2D","KLRB1",1,3519.8,0.0267433491524642,4685,0.127081645038393,2943,0.200051254836229,2522,0.743205237080084,5605,0,1844
"CD4 T cells","Monocytes","NUCB2","ERAP1",1,4074.2,0.0267429395675462,4686,0.0645395836466809,3634,0.0408797103871343,3611,0.635969729625661,6596,0,1844
"NK cells","B cells","FADD","TRADD",1,4862.4,0.0267254586466041,4690,-0.01248366410955,4459,-0.0710578602150397,4375,0.657352197548023,6468,0.843,4320
"B cells","B cells","SERPINA1","LRP1",1,5103.7,0.0267206181358988,4691,-0.269308570430789,6316,-0.482070255041652,6212,0.880378612390392,2463,1,5836.5
"Monocytes","B cells","IRAK4","TLR4",1,5142.9,0.0266972339546753,4694,-0.0790903994013528,5164,-0.129550786777116,4793,0.667643699281901,6383,0.999,4680.5
"Monocytes","Monocytes","PTDSS1","JMJD6",1,5172.5,0.0266949159850956,4695,-0.0142794558792158,4483,-0.0590474348116623,4290,0.642890045197179,6558,1,5836.5
"Monocytes","CD8 T cells","CALM1","PTPRA",1,4913.1,0.0266905818025599,4696,-0.131739512824379,5567,-0.409364651279712,6045,0.881992487367223,2421,1,5836.5
"DCs","B cells","RPS19","C5AR1",1,4581.1,0.0266614717431486,4699,-0.123505909097373,5513,-0.247912946425584,5429,0.909805226585699,1428,1,5836.5
"B cells","CD4 T cells","PTDSS1","JMJD6",1,4758.6,0.0266340390099303,4701,-0.00925194070542919,4426,-0.000347875625774874,3897,0.642627925512813,6560,0.612,4209
"CD4 T cells","B cells","APP","FPR2",1,5386.7,0.0266286182563295,4703,-0.0816851692708418,5192,-0.0810290940995605,4459,0.608335602468133,6743,1,5836.5
"Monocytes","CD4 T cells","LRPAP1","SORL1",1,4671.5,0.0266213667047468,4704,-0.0472586726131039,4851,0.022817515913805,3732,0.814383630733265,4234,1,5836.5
"CD4 T cells","B cells","BSG","SLC16A7",1,4325.9,0.0266197123000944,4705,0.0299085387967978,3981,0.00349170921439487,3870,0.768078178834667,5224,0.018,3849.5
"DCs","DCs","PTDSS1","JMJD6",1,4924,0.0266180282925338,4707,-0.0145535448783313,4489,-0.089733567584542,4524,0.642558874005903,6561,0.863,4339
"DCs","NK cells","S100A8","TLR4",1,3857.2,0.0266178747566056,4708,-0.0315266417900562,4664,-0.250082787357085,5435,0.873728764076881,2635,0,1844
"B cells","B cells","PTPN6","CD300LF",1,4241.9,0.0266033517931404,4709,0.0144404825326591,4163,0.0815877349120101,3302,0.771693132608876,5158,0.029,3877.5
"NK cells","NK cells","FADD","TRADD",1,4924.8,0.0265992761493653,4712,-0.0136461435805562,4470,-0.0784409772438385,4440,0.656819011436056,6470,0.988,4532
"Monocytes","CD8 T cells","BSG","SLC16A7",1,5023.9,0.0265746536414644,4713,-0.0236408726651128,4589,-0.123831813794663,4755,0.767927254812939,5226,1,5836.5
"NK cells","NK cells","SIRPA","CD47",1,3756.8,0.0265706293371877,4715.5,0.066157761843448,3610.5,0.0567871953626974,3487.5,0.772758472304218,5126.5,0,1844
"NK cells","NK cells","CD47","SIRPA",1,3756.8,0.0265706293371877,4715.5,0.066157761843448,3610.5,0.0567871953626974,3487.5,0.772758472304218,5126.5,0,1844
"DCs","Monocytes","F13A1","ITGB1",1,4879.1,0.0265633976913794,4717,-0.0138084633945692,4475,-0.281647232272086,5573,0.832434656309045,3794,1,5836.5
"NK cells","DCs","LY86","CD180",1,5235.5,0.026558565621895,4718,0.01338531012184,4177,-0.117294737287576,4704,0.608940523520492,6742,1,5836.5
"CD4 T cells","Monocytes","ADAM10","TSPAN14",1,4866.3,0.0265332262030498,4721,-0.0583739928407753,4961,-0.0472544343952093,4225,0.800589585978151,4588,1,5836.5
"B cells","CD8 T cells","CD14","ITGB2",1,4842.5,0.0265087593918123,4722,-0.311923010475121,6480,-0.522492572393881,6314,0.9281323954174,860,1,5836.5
"Monocytes","DCs","PTDSS1","JMJD6",1,4936.1,0.0265063552332315,4723,-0.0155822228533918,4505,-0.0770707682223167,4425,0.642075923526096,6564,0.97,4463.5
"NK cells","NK cells","CD14","RIPK1",1,5491.3,0.0264827591097311,4726,-0.178573963941736,5871,-0.312982165736573,5713,0.763322218545314,5310,1,5836.5
"CD4 T cells","CD4 T cells","SELPLG","ITGB2",1,4657.5,0.0264432668846542,4730,-0.254322215876192,6250,-0.300082964810162,5656,0.929757035166439,815,1,5836.5
"NK cells","B cells","MAML2","NOTCH2",1,4744.2,0.0264369383835976,4731,-0.0239539067766355,4594,-0.037097013045279,4151,0.707941856122574,6035,0.614,4210
"Monocytes","CD4 T cells","ICAM1","ITGAM_ITGB2",1,4921.6,0.0264283872576138,4735,-0.310742095854069,6477,-0.424113766782126,6089,0.753758190787735,5463,0,1844
"CD8 T cells","B cells","TNFSF12","CD163",1,5496.9,0.0264087422910884,4736,-0.117011092573709,5469,-0.210412218605689,5260,0.693341796130522,6183,1,5836.5
"CD4 T cells","CD4 T cells","HLA-DPA1","CD4",1,4736.1,0.0264061568959921,4737,-0.0109708816117874,4448,-0.283817270780186,5584,0.859877990909163,3075,1,5836.5
"Monocytes","DCs","GPI","AMFR",1,5148.7,0.0264047189441209,4738,-0.0252613545579056,4608,-0.14898724705329,4905,0.739632728248529,5656,1,5836.5
"NK cells","CD8 T cells","LYZ","ITGAL",1,4706.9,0.0263864107705334,4742,-0.187301071827388,5919,-0.189537130567218,5143,0.897155377234503,1894,1,5836.5
"DCs","B cells","ICAM1","IL2RG",1,4866.8,0.0263859334117275,4743,0.00848007707856269,4229,-0.052626594139976,4257,0.580296603576721,6841,0.738,4264
"CD4 T cells","CD4 T cells","GPI","AMFR",1,3920.8,0.0263439443752834,4744,0.0447830099508723,3834,0.0507943904543111,3523,0.739410789564374,5659,0,1844
"CD4 T cells","NK cells","CD47","SIRPA",1,3795.8,0.0263282292333536,4747.5,0.0610475320849873,3670.5,0.0458652035760182,3564.5,0.77195279077059,5152.5,0,1844
"NK cells","CD4 T cells","SIRPA","CD47",1,3795.8,0.0263282292333536,4747.5,0.0610475320849873,3670.5,0.0458652035760182,3564.5,0.77195279077059,5152.5,0,1844
"CD4 T cells","Monocytes","APP","NCSTN",1,5120.7,0.0263272963184521,4749,-0.0361588883272771,4731,0.0122534605757198,3802,0.653474705728918,6485,1,5836.5
"NK cells","NK cells","TIMP1","CD63",1,4571.5,0.0263265071278809,4750,-0.0773273782211312,5148,-0.301810030838265,5661,0.908578927397919,1462,1,5836.5
"B cells","CD4 T cells","RETN","CAP1",1,5031.5,0.0263173735128856,4751,-0.210209073596859,6039,-0.383606361116281,5948,0.875856488231374,2583,1,5836.5
"DCs","CD4 T cells","APP","CD74",1,5137.7,0.0263173734488605,4752,-0.257708136145391,6263,-0.640404153255857,6515,0.885240189260751,2322,1,5836.5
"B cells","Monocytes","GPI","AMFR",1,4654.2,0.0263023088252706,4754,-0.0220583462977834,4572,0.00205541477388013,3883,0.739258376794357,5664,0.929,4398
"B cells","CD8 T cells","TNFSF10","RIPK1",1,5371.1,0.0262776949668672,4756,-0.0864619734199854,5223,-0.170495945504235,5041,0.712475704365802,5999,1,5836.5
"B cells","NK cells","LGALS1","PTPRC",1,4117.5,0.0262549913549535,4758,-0.0723865626642529,5102,-0.0933297330563823,4551,0.948620783911394,340,1,5836.5
"B cells","NK cells","CD38","PECAM1",1,5095.3,0.0262544294002167,4759,-0.0360748421860649,4729,-0.0156526029956097,4017,0.698319618955771,6135,1,5836.5
"B cells","Monocytes","TGFB1","LPP",1,4755.9,0.0262315089236517,4762,-0.0775342159790338,5149,-0.021161701342257,4058,0.824340914945449,3974,1,5836.5
"DCs","Monocytes","APP","PTGER2",1,5022.5,0.0262259466881401,4763,-0.0160527469794627,4510,-0.236563412301168,5375,0.731233253193149,5784,0.999,4680.5
"B cells","B cells","HMGB1","TLR2",1,4482,0.0262091313593998,4765,-0.0826398698738985,5198,-0.0908849942910473,4536,0.847412596109273,3409,0.984,4502
"CD8 T cells","NK cells","LRPAP1","SORL1",1,4960.5,0.0262028568050074,4766,-0.0817146095766871,5193,-0.12171546258832,4735,0.813183004496899,4272,1,5836.5
"Monocytes","B cells","ICAM1","ITGAL_ITGB2",1,4786.6,0.0261956662548935,4767,-0.283598879791671,6377,-0.258888294153855,5481,0.753685268177601,5464,0,1844
"DCs","B cells","HMGB1","TLR4",1,5038.1,0.0261710966292081,4769,-0.11488427478808,5453,-0.261614232252188,5491,0.838012075632709,3641,1,5836.5
"Monocytes","NK cells","ARF6","SMAP1",1,4840.1,0.0261694171551988,4770,-0.0169897485187816,4519,-0.11346097852041,4682,0.808769281754103,4393,1,5836.5
"Monocytes","CD4 T cells","BSG","SLC16A7",1,5021.1,0.0261684205311896,4771,-0.0271542964593934,4623,-0.104411314855103,4620,0.766551764004305,5255,1,5836.5
"NK cells","CD8 T cells","ADAM10","CD44",1,4921.1,0.0261573770090416,4772,-0.150048438697478,5686,-0.252414031886479,5452,0.867103385202584,2859,1,5836.5
"NK cells","DCs","VCAN","ITGA4",1,4740.3,0.0261285956005446,4773,-0.117610556504969,5471,-0.296054057325052,5639,0.894680412136659,1982,1,5836.5
"DCs","CD4 T cells","LRPAP1","SORL1",1,4907.5,0.0261152042374175,4778,-0.055938519688105,4937,-0.117950695084508,4708,0.812928353185099,4278,1,5836.5
"CD4 T cells","B cells","CCL5","CCR1",1,4186,0.0261147625243018,4779,0.00622265241350176,4258,-0.341903359310486,5814,0.814346842522031,4235,0,1844
"B cells","CD4 T cells","VCAN","CD44",1,4862.7,0.0261121292740337,4780,-0.2689814712633,6315,-0.388648348310999,5967,0.910289560112304,1415,1,5836.5
"DCs","NK cells","ADAM10","CD44",1,4938.7,0.0261088834778744,4781,-0.153899370152334,5718,-0.262167091940819,5496,0.866996431648068,2862,1,5836.5
"B cells","B cells","HLA-B","CANX",1,4252.1,0.0261069719565609,4782,-0.132784421538431,5574,-0.0802620945991347,4454,0.936959254525399,614,1,5836.5
"CD4 T cells","NK cells","GNAI2","S1PR1",1,5037.3,0.0261002298163929,4783,-0.19060365281454,5938,-0.29526499634541,5630,0.862370724101347,2999,1,5836.5
"Monocytes","B cells","HMGB1","CD163",1,5059.9,0.0260889521317287,4786,-0.154627760469946,5722,-0.380161330670853,5938,0.861875698766567,3017,1,5836.5
"CD4 T cells","B cells","TNFSF12","CD163",1,5502.5,0.02608070271182,4787,-0.119273943058336,5483,-0.201240510184885,5213,0.692011385943145,6193,1,5836.5
"NK cells","NK cells","CD14","ITGB2",1,4351.9,0.0260749229060305,4788,-0.0602163110905762,4979,-0.215896490506532,5284,0.927580111553338,872,1,5836.5
"DCs","B cells","HLA-B","CANX",1,4372.7,0.0260622659220955,4789,-0.137641274761865,5606,-0.165787958237843,5014,0.936908618870313,618,1,5836.5
"CD8 T cells","DCs","TGFB1","ITGB1",1,3343.8,0.0260454685528448,4791,0.0627641234096212,3650,-0.179898749851026,5090,0.912063145689415,1344,0,1844
"B cells","CD8 T cells","TXLNA","STX4",1,4839.8,0.0260343298977543,4795,-0.00717808720823444,4403,-0.00720999650080587,3957,0.587861221090595,6818,0.654,4226
"CD4 T cells","NK cells","HLA-DPA1","LAG3",1,5092.3,0.0260280822855912,4797,-0.0216424386842102,4565,-0.33568670424237,5793,0.805967335900282,4470,1,5836.5
"CD8 T cells","NK cells","GNAI2","ADCY7",1,5185.5,0.0259952735573041,4798,-0.237630107454995,6170,-0.34834926519052,5836,0.851868333022476,3287,1,5836.5
"DCs","NK cells","BSG","SLC16A7",1,4827.7,0.0259869318633908,4799,-0.0222139425630675,4573,-0.133124992110762,4817,0.765928478480024,5269,0.999,4680.5
"NK cells","Monocytes","SPTAN1","PTPRA",1,4471.5,0.0259850040167338,4800,0.0231965756689758,4058,-0.0437892650305537,4196,0.750441875935856,5508,0.00600000000000001,3795.5
"DCs","NK cells","VIM","CD44",1,4286.1,0.025976286002125,4802,-0.0894390662901958,5249,-0.174304410448823,5066,0.942266005438683,477,1,5836.5
"CD4 T cells","NK cells","GPI","AMFR",1,3966.6,0.0259572407658723,4804,0.0424030619376857,3855,0.0361829962228883,3641,0.737983591317464,5689,0,1844
"Monocytes","B cells","TXLNA","STX4",1,4872.5,0.0259571697121779,4805,-0.00956430214360491,4431,-0.0224738308829041,4068,0.587501607510093,6821,0.678,4237.5
"CD8 T cells","B cells","MAML2","NOTCH2",1,4771.3,0.0259541133221481,4806,-0.0266800877747116,4620,-0.0347577812387959,4138,0.706032698014244,6062,0.666,4230.5
"Monocytes","NK cells","TNFSF12","CD163",1,5504.1,0.0259457378445533,4807,-0.107275273386005,5391,-0.216186172188954,5287,0.691458212108175,6199,1,5836.5
"B cells","B cells","TGFB1","SMAD3",1,4922.3,0.0259446949633733,4808,-0.074861843590991,5127,-0.0401581259476584,4173,0.796211939093926,4667,1,5836.5
"Monocytes","NK cells","ADAM10","CD44",1,4850.7,0.0259437182487412,4809,-0.156508906977947,5732,-0.164608129495168,5003,0.866630108882906,2873,1,5836.5
"NK cells","DCs","LGALS1","PTPRC",1,4483.3,0.0259400950993938,4810,-0.152508637696359,5705,-0.313886569763107,5717,0.948325935369897,348,1,5836.5
"B cells","B cells","TNFSF10","TNFRSF10B",1,5524.9,0.0259229987933887,4813,-0.112468768683511,5434,-0.195147161310112,5178,0.671678783195081,6363,1,5836.5
"NK cells","Monocytes","CD14","ITGB2",1,4085.1,0.025919573085195,4814,-0.0689271435688938,5072,0.00899884613335356,3825,0.927379147300442,878,1,5836.5
"Monocytes","CD8 T cells","LRPAP1","SORL1",1,4799.1,0.0259069426898026,4816,-0.0538789599208023,4911,-0.0343271375392253,4134,0.812318778100085,4298,1,5836.5
"Monocytes","DCs","APP","PTGER2",1,4707.9,0.0259047060525401,4817,-0.00954582307503979,4430,-0.00523955489922784,3944,0.730020444832775,5797,0.991,4551.5
"NK cells","Monocytes","TIMP1","CD63",1,4461.7,0.0259025916575763,4818,-0.0896159455392276,5250,-0.149998512699298,4911,0.907902493302514,1493,1,5836.5
"CD8 T cells","CD4 T cells","HLA-DRB1","LAG3",1,4658.3,0.0258926914450348,4820,0.00876227463083645,4222,-0.262840106866401,5500,0.812296714990437,4300,0.962,4449.5
"DCs","B cells","IRAK4","TLR4",1,5446.9,0.025885492771643,4821,-0.0857035760895092,5217,-0.156320702585996,4949,0.664209112480459,6411,1,5836.5
"B cells","CD8 T cells","SPTAN1","PTPRA",1,4491.2,0.0258806369330075,4822,0.0191930401975912,4106,-0.00779893779202262,3962,0.750064832025114,5511,0.248,4055
"DCs","CD8 T cells","GRN","TNFRSF1B",1,4178.9,0.0258716742029315,4824,-0.0373923109053206,4747,-0.309711029867121,5696,0.89888461287993,1832,0.00600000000000001,3795.5
"NK cells","CD4 T cells","SELPLG","ITGB2",1,4752.3,0.0258370614953679,4829,-0.271419236474027,6323,-0.379129407083137,5934,0.928995941632194,839,1,5836.5
"B cells","CD8 T cells","BSG","SLC16A7",1,4706.9,0.0258316991741819,4831,-0.0354295827897089,4720,-0.0409225225142133,4179,0.765390975185127,5280,0.987,4524.5
"CD4 T cells","DCs","PSAP","LRP1",1,5088.9,0.0258266364477499,4832,-0.282440577933142,6372,-0.909239946139346,6752,0.903730956800823,1652,1,5836.5
"NK cells","Monocytes","NUCB2","ERAP1",1,4207.2,0.0258116977728336,4833,0.0531345162809906,3742,-0.0114860469118772,3986,0.631857217892122,6631,0,1844
"NK cells","NK cells","PSEN1","NCSTN",1,5332.1,0.0257896615030904,4834,-0.0578712820413409,4956,-0.0555478685394124,4269,0.603561948061902,6765,1,5836.5
"CD8 T cells","CD8 T cells","LGALS1","PTPRC",1,4185.7,0.0257844225858556,4835,0.000544695648783677,4317,-0.286012296089127,5590,0.948178251482572,350,1,5836.5
"CD8 T cells","DCs","LRPAP1","SORL1",1,5060.3,0.0257597197514368,4836,-0.0878931370574104,5233,-0.178051573144036,5082,0.811883967682108,4314,1,5836.5
"CD4 T cells","CD4 T cells","ICAM2","ITGAM_ITGB2",1,4054.8,0.0257538853848262,4839,-0.140681359293755,5628,-0.241072789349985,5402,0.876291995662577,2561,0,1844
"B cells","Monocytes","CD14","RIPK1",1,5412.5,0.0257462216704372,4841,-0.141532872040193,5634,-0.240342919903747,5400,0.760764892795645,5351,1,5836.5
"B cells","B cells","HSP90B1","ASGR1",1,3768.8,0.0257167081496289,4846,-0.0714587373884908,5095,0.6178712287435,903,0.843354284369914,3503,0.982,4497
"NK cells","DCs","TIMP1","CD63",1,4671.9,0.0256954592913971,4849,-0.0956203501997103,5299,-0.358231541307073,5871,0.907566279741226,1504,1,5836.5
"CD4 T cells","B cells","HSPA1A","TLR4",1,5453.5,0.0256932169904166,4850,-0.138834718894361,5613,-0.17381806146665,5062,0.720572374019141,5906,1,5836.5
"B cells","CD4 T cells","TIMP2","CD44",1,5061.3,0.0256682307389992,4851,-0.230423270738907,6140,-0.308356678766794,5688,0.868954754972022,2791,1,5836.5
"CD8 T cells","NK cells","ADAM10","TSPAN14",1,5017.3,0.0256337092722533,4855,-0.0729078235530359,5106,-0.10970879144651,4652,0.797822255163987,4637,1,5836.5
"NK cells","NK cells","MIF","CD44_CD74",1,3410.4,0.0256211489174817,4856,-0.0152032213140061,4500,-0.229336013834607,5346,0.940661439605749,506,0,1844
"CD8 T cells","CD4 T cells","SELPLG","ITGB2",1,4790.7,0.0255719689052459,4860,-0.278895734627543,6356,-0.413409424808054,6055,0.928655047253641,846,1,5836.5
"B cells","NK cells","ADAM15","ITGA5",1,5080.3,0.0255708333907633,4861,-0.0649878943915416,5031,-0.0599829180158076,4297,0.640556765240831,6572,0.998,4640.5
"DCs","CD8 T cells","MIF","TNFRSF14",1,4193.1,0.0255628561774985,4863,-0.0193436150958125,4542,-0.192091808119537,5160,0.899657120809989,1797,0.996,4603.5
"B cells","B cells","HLA-A","APLP2",1,4743.9,0.0255465662998118,4865,-0.27234816104764,6329,-0.413897575631,6058,0.936456145972946,631,1,5836.5
"CD4 T cells","B cells","ICAM2","ITGAL_ITGB2",1,3826.2,0.0255271038573619,4869,-0.113538143231357,5445,-0.0758473167217145,4410,0.876249402889046,2563,0,1844
"CD8 T cells","NK cells","LGALS1","CD69",1,5137.9,0.0255078880136166,4870,-0.219325962359279,6078,-0.558233534860131,6398,0.878625121997232,2507,1,5836.5
"NK cells","B cells","GNAI2","ADCY7",1,4903.3,0.0254888680255212,4872,-0.116307806634313,5464,-0.166859145915664,5024,0.850622781767819,3320,1,5836.5
"NK cells","CD4 T cells","ICAM2","ITGAL_ITGB2",1,3959.8,0.0254774297381978,4874,-0.103504608504343,5361,-0.190682321547339,5150,0.876143756245119,2570,0,1844
"Monocytes","B cells","HLA-A","APLP2",1,4832.9,0.0254528174388274,4877,-0.278275918446737,6352,-0.601264611121656,6465,0.936346671966277,634,1,5836.5
"DCs","NK cells","RETN","TLR4",1,5500.7,0.0254429175279119,4878,-0.14484662703317,5651,-0.249136225509398,5433,0.736824154314126,5705,1,5836.5
"Monocytes","Monocytes","GPI","AMFR",1,5136.3,0.0254412639517572,4879,-0.033549589402131,4693,-0.0949954304846945,4556,0.736037762362292,5717,1,5836.5
"B cells","CD4 T cells","BSG","SLC16A7",1,4712.3,0.0254368232280723,4880,-0.0389430065839895,4769,-0.021502023574653,4061,0.764005071589395,5300,0.991,4551.5
"Monocytes","B cells","HLA-B","CANX",1,4621.7,0.0254176441196215,4883,-0.207672837987659,6024,-0.316015246768515,5722,0.936164342728266,643,1,5836.5
"DCs","CD8 T cells","LRPAP1","SORL1",1,5026.1,0.0254143638459639,4884,-0.0625588069958033,5007,-0.175095348537539,5071,0.810851071652986,4332,1,5836.5
"CD8 T cells","CD8 T cells","LGALS1","ITGB1",1,4763.1,0.0254128852344763,4885,-0.195940087348107,5968,-0.45161264225125,6136,0.923530490505216,990,1,5836.5
"B cells","CD4 T cells","PKM","CD44",1,4642.9,0.0254125090466337,4886,-0.205700358158921,6016,-0.232421194265757,5359,0.918347032689647,1117,1,5836.5
"Monocytes","NK cells","MYL9","CD69",1,3750.4,0.0253542196662454,4889,0.133797947675322,2878,0.115334286382893,3057,0.703685953005972,6084,0,1844
"NK cells","DCs","CD14","ITGA4",1,4828.9,0.0253428920563296,4892,-0.10778763234684,5393,-0.291888729191314,5613,0.88243060231944,2410,1,5836.5
"NK cells","DCs","APP","FPR2",1,5451.1,0.025342832816927,4893,-0.0639674177032505,5023,-0.121493663150738,4733,0.602424163375469,6770,1,5836.5
"NK cells","DCs","LYZ","ITGAL",1,4824.1,0.0253362821931782,4895,-0.204452349697692,6007,-0.247207916397702,5424,0.895266638689999,1958,1,5836.5
"B cells","B cells","VCAN","CD44",1,4910.5,0.0253320154847604,4896,-0.285349281697756,6386,-0.393034006494983,5985,0.909043381800408,1449,1,5836.5
"CD8 T cells","Monocytes","PSAP","SORT1",1,5714.1,0.0252989326159571,4898,-0.406761202566114,6734,-1.04595279990265,6801,0.812268286176281,4301,1,5836.5
"CD4 T cells","NK cells","GNAI2","ADCY7",1,5223.9,0.0252952664833341,4899,-0.260044751793592,6281,-0.325409158171101,5763,0.850137733891998,3340,1,5836.5
"NK cells","Monocytes","VCAN","SELL",1,4919.9,0.0252803160489112,4900,-0.178366943697798,5869,-0.391716295570073,5979,0.893707122934992,2015,1,5836.5
"NK cells","NK cells","ADAM10","CD44",1,4955.1,0.0252342270090139,4903,-0.167718551569817,5812,-0.220466293999041,5311,0.865019501286002,2913,1,5836.5
"DCs","B cells","LRPAP1","SORL1",1,4799.1,0.0252275188342719,4904,-0.0643237846918606,5025,-0.176417348281857,5075,0.810284550016292,4351,0.998,4640.5
"CD4 T cells","DCs","PSAP","SORT1",1,5716.9,0.0252250179671816,4905,-0.405515154332409,6727,-1.0774292733719,6808,0.812045099102853,4308,1,5836.5
"Monocytes","CD8 T cells","HP","ITGAM",1,5664.9,0.0252244331482009,4907,-0.167155194151181,5808,-0.213010686982362,5272,0.651467777041081,6501,1,5836.5
"CD8 T cells","DCs","HLA-DRA","CD4",1,4933.3,0.025224285118622,4908,-0.010493651198362,4445,-0.550470516894044,6381,0.859107531995225,3096,1,5836.5
"Monocytes","CD8 T cells","ARF6","SMAP1",1,4936.3,0.0252121137183648,4910,-0.0284177898518906,4635,-0.135179393735268,4828,0.805870814472659,4472,1,5836.5
"B cells","Monocytes","NAMPT","ITGA5_ITGB1",1,4606.3,0.0251952896596645,4913,-0.0867146678074617,5226,-0.160674307309936,4973,0.816448340016344,4179,0.002,3740.5
"B cells","B cells","TXLNA","STX4",1,4908.9,0.0251889854191778,4914,-0.0143946664761576,4486,-0.0221746177733998,4064,0.583856759591787,6831,0.701,4249.5
"Monocytes","NK cells","BSG","SLC16A7",1,5122.5,0.0251827849678413,4915,-0.0356788488731916,4725,-0.134388263103601,4821,0.763099009851247,5315,1,5836.5
"NK cells","DCs","CD14","ITGB2",1,4518.5,0.0251718706152957,4916,-0.110852592364967,5415,-0.269289633613364,5519,0.926387293764444,906,1,5836.5
"CD4 T cells","NK cells","FADD","FAS",1,4971.1,0.0251711440177556,4917,-0.0159707290148631,4508,-0.0349807209333732,4141,0.561640088367236,6887,0.935,4402.5
"NK cells","B cells","CALM3","KCNQ1",1,5314.7,0.0251631007269882,4918,-0.101237921786455,5339,-0.159323901234892,4963,0.749574110804464,5517,1,5836.5
"B cells","CD8 T cells","TGFB1","TGFBR1_TGFBR2",1,4371,0.0251603903108615,4919,-0.070608364506694,5091,-0.053690583177775,4259,0.848097231466686,3393,0.585,4193
"B cells","B cells","ADAM17","IL6R",1,5515.5,0.0251461534823649,4920,-0.110319271107497,5408,-0.152127392995584,4926,0.653358883675698,6487,1,5836.5
"Monocytes","B cells","HMGB1","TLR4",1,5168.5,0.025145290578828,4921,-0.147139156856886,5671,-0.309468099005024,5693,0.835279764264426,3721,1,5836.5
"Monocytes","Monocytes","F13A1","ITGA4",1,4622.9,0.0251271298094997,4923,-0.0149412500443051,4497,0.0188281831785737,3750,0.819103256235374,4108,1,5836.5
"NK cells","B cells","CALM2","KCNQ1",1,5351.3,0.0251196112590448,4924,-0.175532455562398,5856,-0.235712055243718,5372,0.791748954692014,4768,1,5836.5
"NK cells","NK cells","HLA-DQB1","LAG3",1,4689,0.0251166207922664,4925,0.0308586077420913,3970,-0.0830953119011593,4471,0.746941970428955,5563,0.986,4516
"CD8 T cells","Monocytes","TOR2A","ATP5F1B",1,4922.5,0.0251098753622791,4927,-0.0612477894659894,4989,-0.102695813192164,4605,0.813790373578406,4255,1,5836.5
"B cells","B cells","CALM2","KCNQ1",1,5278.5,0.0250986039194703,4929,-0.176244736232095,5860,-0.163974065788052,4997,0.791679972419616,4770,1,5836.5
"CD8 T cells","Monocytes","PKM","CD44",1,4629.5,0.025092985262538,4931,-0.206132031257757,6017,-0.204429323942221,5231,0.917871370442952,1132,1,5836.5
"Monocytes","CD4 T cells","IL16","CD4",1,4618.4,0.0250826092114813,4932,0.0133156200011125,4178,-0.17506668833332,5070,0.785591314959241,4889,0.173,4023
